attachment_id,claim_id,file_name,file_type,file_size_kb,upload_date,perceptual_hash,ssim_match_score,is_duplicate_flag
ATT-008184,WC-2023004106,repair_photo_8184.jpg,JPEG,2581,2024-06-22,56ff29c3f48cbcf4,0.22,N
ATT-008185,WC-2023004107,repair_photo_8185.jpg,JPEG,1943,2025-05-19,77ae21727a4182a2,0.11,N
ATT-008186,WC-2023004107,repair_photo_8186.jpg,JPEG,2666,2025-05-19,729a26cf09234c30,0.04,N
ATT-008187,WC-2023004107,invoice_8187.pdf,PDF,2160,2025-05-19,643cbdb43cae0cf5,0.16,N
ATT-008188,WC-2023004108,repair_photo_8188.jpg,JPEG,863,2024-04-02,233023f4b839fe13,0.01,N
ATT-008189,WC-2023004109,repair_photo_8189.jpg,JPEG,4461,2024-03-23,ca42fe3fe1c66fd7,0.18,N
ATT-008190,WC-2023004109,repair_photo_8190.jpg,JPEG,4196,2024-03-23,0634941ad13ba646,0.08,N
ATT-008191,WC-2023004110,repair_photo_8191.jpg,JPEG,3434,2025-02-25,6cdf71a4834defcc,0.2,N
ATT-008192,WC-2023004110,repair_photo_8192.jpg,JPEG,4867,2025-02-25,6deb9bc416f60cad,0.01,N
ATT-008193,WC-2023004111,repair_photo_8193.jpg,JPEG,4819,2025-12-25,8240444905e73784,0.03,N
ATT-008194,WC-2023004111,repair_photo_8194.jpg,JPEG,4085,2025-12-25,16d984ae1348c1fe,0.02,N
ATT-008195,WC-2023004112,repair_photo_8195.jpg,JPEG,4395,2025-03-27,fedeef6538ebebc7,0.05,N
ATT-008196,WC-2023004112,repair_photo_8196.jpg,JPEG,1475,2025-03-27,b17d81557f41ea77,0.07,N
ATT-008197,WC-2023004113,repair_photo_8197.jpg,JPEG,3815,2023-12-24,9dc7471b5d91e579,0.16,N
ATT-008198,WC-2023004114,repair_photo_8198.jpg,JPEG,3800,2024-10-11,afea85da46d45b37,0.0,N
ATT-008199,WC-2023004115,repair_photo_8199.jpg,JPEG,1190,2024-06-09,53130b01b97014b5,0.11,N
ATT-008200,WC-2023004115,repair_photo_8200.jpg,JPEG,622,2024-06-09,e9983cdb9fdaa5dc,0.04,N
ATT-008201,WC-2023004116,repair_photo_8201.jpg,JPEG,600,2025-04-15,bf520131cf63f46e,0.01,N
ATT-008202,WC-2023004116,repair_photo_8202.jpg,JPEG,2636,2025-04-15,90ec113621115f53,0.23,N
ATT-008203,WC-2023004117,repair_photo_8203.jpg,JPEG,446,2025-04-22,e7ca1af461a04d6a,0.16,N
ATT-008204,WC-2023004117,repair_photo_8204.jpg,JPEG,2836,2025-04-22,053564e0ef2df481,0.09,N
ATT-008205,WC-2023004117,invoice_8205.pdf,PDF,4747,2025-04-22,dc811f3b849ea420,0.04,N
ATT-008206,WC-2023004118,repair_photo_8206.jpg,JPEG,1649,2025-10-11,bbf28b40a1931b2f,0.05,N
ATT-008207,WC-2023004119,repair_photo_8207.jpg,JPEG,2915,2025-01-11,c5c3ca0bf23550ce,0.17,N
ATT-008208,WC-2023004120,repair_photo_8208.jpg,JPEG,459,2023-01-02,70803fdc866a54c0,0.25,N
ATT-008209,WC-2023004120,repair_photo_8209.jpg,JPEG,3148,2023-01-02,2fe7500bf692817f,0.18,N
ATT-008210,WC-2023004121,repair_photo_8210.jpg,JPEG,2986,2024-12-13,bc69f36b2d21d11e,0.22,N
ATT-008211,WC-2023004122,repair_photo_8211.jpg,JPEG,4359,2023-10-20,ea4b9b81ad95a8ca,0.11,N
ATT-008212,WC-2023004122,repair_photo_8212.jpg,JPEG,1692,2023-10-20,1133065f5ca3dfd7,0.13,N
ATT-008213,WC-2023004122,invoice_8213.pdf,PDF,4068,2023-10-20,7e491ff6984ed743,0.01,N
ATT-008214,WC-2023004123,repair_photo_8214.jpg,JPEG,4034,2024-09-14,e4aca1f44a0ccd6c,0.17,N
ATT-008215,WC-2023004124,repair_photo_8215.jpg,JPEG,4405,2023-03-20,6ebe1aac086d6708,0.21,N
ATT-008216,WC-2023004125,repair_photo_8216.jpg,JPEG,1648,2024-06-24,e0ab884b19f000ed,0.23,N
ATT-008217,WC-2023004125,repair_photo_8217.jpg,JPEG,1309,2024-06-24,3a29a644a6407130,0.02,N
ATT-008218,WC-2023004126,repair_photo_8218.jpg,JPEG,2172,2023-03-23,11f9dd3073a93fe5,0.18,N
ATT-008219,WC-2023004127,repair_photo_8219.jpg,JPEG,4929,2024-01-21,e745c0bc24133530,0.13,N
ATT-008220,WC-2023004127,repair_photo_8220.jpg,JPEG,795,2024-01-21,66e329dd7880ce3d,0.03,N
ATT-008221,WC-2023004128,repair_photo_8221.jpg,JPEG,3439,2025-10-09,9537a9e89235cbaa,0.11,N
ATT-008222,WC-2023004129,repair_photo_8222.jpg,JPEG,1926,2024-09-17,0bc4660d79c6a3b4,0.17,N
ATT-008223,WC-2023004129,repair_photo_8223.jpg,JPEG,4493,2024-09-17,c0151990a09f0264,0.02,N
ATT-008224,WC-2023004129,invoice_8224.pdf,PDF,1034,2024-09-17,20c338064c1e5703,0.09,N
ATT-008225,WC-2023004130,repair_photo_8225.jpg,JPEG,4125,2025-09-10,1859030abbbdb009,0.25,N
ATT-008226,WC-2023004130,repair_photo_8226.jpg,JPEG,2017,2025-09-10,3d79225350f3f491,0.15,N
ATT-008227,WC-2023004130,invoice_8227.pdf,PDF,2565,2025-09-10,ec1ac142b729224b,0.12,N
ATT-008228,WC-2023004131,repair_photo_8228.jpg,JPEG,3360,2023-06-19,030c4895269b0a51,0.23,N
ATT-008229,WC-2023004131,repair_photo_8229.jpg,JPEG,3029,2023-06-19,5b879147b1e79fb1,0.24,N
ATT-008230,WC-2023004132,repair_photo_8230.jpg,JPEG,2614,2024-09-21,427da58862737bb4,0.16,N
ATT-008231,WC-2023004133,repair_photo_8231.jpg,JPEG,3483,2024-08-26,4901db21a36d284c,0.22,N
ATT-008232,WC-2023004133,repair_photo_8232.jpg,JPEG,4721,2024-08-26,c0600d4581dfe9dc,0.09,N
ATT-008233,WC-2023004134,repair_photo_8233.jpg,JPEG,2047,2023-05-19,54cb9f1ba5dfd3b2,0.19,N
ATT-008234,WC-2023004134,repair_photo_8234.jpg,JPEG,3929,2023-05-19,7d382152013e8c04,0.15,N
ATT-008235,WC-2023004134,invoice_8235.pdf,PDF,2578,2023-05-19,661092ab32c0e24f,0.14,N
ATT-008236,WC-2023004135,repair_photo_8236.jpg,JPEG,814,2025-07-23,60c4128bcfbb81f6,0.1,N
ATT-008237,WC-2023004135,repair_photo_8237.jpg,JPEG,1601,2025-07-23,416f3aa2b85f40d2,0.25,N
ATT-008238,WC-2023004135,invoice_8238.pdf,PDF,1829,2025-07-23,82b6bccd42d1830b,0.13,N
ATT-008239,WC-2023004136,repair_photo_8239.jpg,JPEG,3110,2025-12-25,2a26390158add2f0,0.15,N
ATT-008240,WC-2023004136,repair_photo_8240.jpg,JPEG,4631,2025-12-25,7d574e34b6c791b7,0.0,N
ATT-008241,WC-2023004136,invoice_8241.pdf,PDF,2945,2025-12-25,e055754288bde105,0.08,N
ATT-008242,WC-2023004137,repair_photo_8242.jpg,JPEG,4853,2024-08-11,d71577657f59adaf,0.2,N
ATT-008243,WC-2023004137,repair_photo_8243.jpg,JPEG,4716,2024-08-11,e729ffb193b8fa5d,0.25,N
ATT-008244,WC-2023004138,repair_photo_8244.jpg,JPEG,2633,2024-11-02,798da132bb948829,0.22,N
ATT-008245,WC-2023004138,repair_photo_8245.jpg,JPEG,1427,2024-11-02,5d73e539efaa509b,0.06,N
ATT-008246,WC-2023004138,invoice_8246.pdf,PDF,2715,2024-11-02,15aa46f21db79fa4,0.01,N
ATT-008247,WC-2023004139,repair_photo_8247.jpg,JPEG,264,2025-05-05,7bd95cbef6e53378,0.24,N
ATT-008248,WC-2023004139,repair_photo_8248.jpg,JPEG,4899,2025-05-05,888025d74ee98a71,0.16,N
ATT-008249,WC-2023004140,repair_photo_8249.jpg,JPEG,1738,2025-01-13,b5d008321ea59bc7,0.25,N
ATT-008250,WC-2023004140,repair_photo_8250.jpg,JPEG,2548,2025-01-13,02ac8009f8e6ff54,0.16,N
ATT-008251,WC-2023004141,repair_photo_8251.jpg,JPEG,1853,2025-03-12,2a365016763388b2,0.17,N
ATT-008252,WC-2023004142,repair_photo_8252.jpg,JPEG,2907,2025-08-11,fbf647c5a37fc2a2,0.04,N
ATT-008253,WC-2023004142,repair_photo_8253.jpg,JPEG,1691,2025-08-11,a754a8c6db163be0,0.1,N
ATT-008254,WC-2023004143,repair_photo_8254.jpg,JPEG,4228,2025-06-05,08931e9e7ad64681,0.1,N
ATT-008255,WC-2023004144,repair_photo_8255.jpg,JPEG,3691,2025-08-04,0a380471fc9519cf,0.03,N
ATT-008256,WC-2023004144,repair_photo_8256.jpg,JPEG,3848,2025-08-04,b5d67c7739098d13,0.08,N
ATT-008257,WC-2023004145,repair_photo_8257.jpg,JPEG,3676,2024-12-03,8f85411b6b834857,0.14,N
ATT-008258,WC-2023004145,repair_photo_8258.jpg,JPEG,746,2024-12-03,a91823928bf59414,0.02,N
ATT-008259,WC-2023004145,invoice_8259.pdf,PDF,3161,2024-12-03,6e099b6be509f6f2,0.04,N
ATT-008260,WC-2023004146,repair_photo_8260.jpg,JPEG,4586,2024-05-12,c1b071c371fb77e3,0.04,N
ATT-008261,WC-2023004147,repair_photo_8261.jpg,JPEG,1188,2025-12-01,ef7bf24167551849,0.18,N
ATT-008262,WC-2023004147,repair_photo_8262.jpg,JPEG,4763,2025-12-01,a8af96d1114e18a2,0.06,N
ATT-008263,WC-2023004147,invoice_8263.pdf,PDF,472,2025-12-01,dac1e2f467f698b8,0.0,N
ATT-008264,WC-2023004148,repair_photo_8264.jpg,JPEG,368,2023-02-23,4c64a59b04459766,0.11,N
ATT-008265,WC-2023004149,repair_photo_8265.jpg,JPEG,3121,2024-04-20,dce4ed954291b129,0.22,N
ATT-008266,WC-2023004149,repair_photo_8266.jpg,JPEG,352,2024-04-20,a03a64e6b9f28c57,0.24,N
ATT-008267,WC-2023004150,repair_photo_8267.jpg,JPEG,2232,2025-11-01,605dbb4e254cf3c9,0.15,N
ATT-008268,WC-2023004151,repair_photo_8268.jpg,JPEG,1900,2023-01-16,ac545b4ca8fdb38d,0.18,N
ATT-008269,WC-2023004152,repair_photo_8269.jpg,JPEG,1989,2024-09-27,a3214377e5109707,0.04,N
ATT-008270,WC-2023004153,repair_photo_8270.jpg,JPEG,1530,2023-10-21,ffd3696b5298ff80,0.23,N
ATT-008271,WC-2023004153,repair_photo_8271.jpg,JPEG,2485,2023-10-21,7879a69d8dfe10b4,0.16,N
ATT-008272,WC-2023004153,invoice_8272.pdf,PDF,766,2023-10-21,ea519b94e8358f56,0.16,N
ATT-008273,WC-2023004154,repair_photo_8273.jpg,JPEG,413,2025-06-01,50bf0db8a23d24ac,0.04,N
ATT-008274,WC-2023004154,repair_photo_8274.jpg,JPEG,363,2025-06-01,1c1cbbfd7a3988c1,0.04,N
ATT-008275,WC-2023004154,invoice_8275.pdf,PDF,2228,2025-06-01,b6e88013cf9280e4,0.23,N
ATT-008276,WC-2023004155,repair_photo_8276.jpg,JPEG,1682,2025-09-10,8e3a3d5294e4344a,0.24,N
ATT-008277,WC-2023004155,repair_photo_8277.jpg,JPEG,1472,2025-09-10,21ba127008c17ac1,0.1,N
ATT-008278,WC-2023004155,invoice_8278.pdf,PDF,1759,2025-09-10,02bb8f73ccb6c2a5,0.03,N
ATT-008279,WC-2023004156,repair_photo_8279.jpg,JPEG,1767,2025-12-10,ae8069823d54363a,0.03,N
ATT-008280,WC-2023004157,repair_photo_8280.jpg,JPEG,988,2025-08-18,eeb6301ab36cd63e,0.24,N
ATT-008281,WC-2023004157,repair_photo_8281.jpg,JPEG,1852,2025-08-18,6aa3b5a9a2d583eb,0.19,N
ATT-008282,WC-2023004158,repair_photo_8282.jpg,JPEG,4714,2024-12-15,806066616706094c,0.11,N
ATT-008283,WC-2023004158,repair_photo_8283.jpg,JPEG,3166,2024-12-15,a7a4a00f9af8f0e0,0.16,N
ATT-008284,WC-2023004159,repair_photo_8284.jpg,JPEG,1209,2023-11-01,2e2490c863f1ea9f,0.13,N
ATT-008285,WC-2023004159,repair_photo_8285.jpg,JPEG,1598,2023-11-01,3f65472c59d85a4b,0.0,N
ATT-008286,WC-2023004159,invoice_8286.pdf,PDF,2909,2023-11-01,41fa49802c7e7ce7,0.02,N
ATT-008287,WC-2023004160,repair_photo_8287.jpg,JPEG,3299,2024-09-08,336b782ec779373a,0.02,N
ATT-008288,WC-2023004160,repair_photo_8288.jpg,JPEG,1629,2024-09-08,1c737a40d4d319dc,0.23,N
ATT-008289,WC-2023004160,invoice_8289.pdf,PDF,1784,2024-09-08,79d77cc2b2d240cf,0.08,N
ATT-008290,WC-2023004161,repair_photo_8290.jpg,JPEG,1568,2023-09-28,2366149eddaf6a50,0.06,N
ATT-008291,WC-2023004161,repair_photo_8291.jpg,JPEG,4149,2023-09-28,3585a9c843984cd5,0.05,N
ATT-008292,WC-2023004161,invoice_8292.pdf,PDF,1261,2023-09-28,4f2a4f56d1fb6016,0.22,N
ATT-008293,WC-2023004162,repair_photo_8293.jpg,JPEG,3350,2023-09-01,e9d66464ed88b29e,0.24,N
ATT-008294,WC-2023004162,repair_photo_8294.jpg,JPEG,3358,2023-09-01,bcf2a7d8fe5ea8c9,0.21,N
ATT-008295,WC-2023004162,invoice_8295.pdf,PDF,4355,2023-09-01,983e395d4ebb8989,0.16,N
ATT-008296,WC-2023004163,repair_photo_8296.jpg,JPEG,2762,2025-02-20,586e21b8cb9907c2,0.09,N
ATT-008297,WC-2023004163,repair_photo_8297.jpg,JPEG,2230,2025-02-20,521082bf65b5f3bf,0.19,N
ATT-008298,WC-2023004164,repair_photo_8298.jpg,JPEG,1794,2024-01-17,4fd993fdb458fb53,0.04,N
ATT-008299,WC-2023004164,repair_photo_8299.jpg,JPEG,421,2024-01-17,dd867e3219b1bfaf,0.24,N
ATT-008300,WC-2023004165,repair_photo_8300.jpg,JPEG,4310,2024-01-25,65db70a624f044e4,0.16,N
ATT-008301,WC-2023004166,repair_photo_8301.jpg,JPEG,2161,2025-05-05,a1c18fa8a5d7d9db,0.23,N
ATT-008302,WC-2023004166,repair_photo_8302.jpg,JPEG,2617,2025-05-05,f844f417f07925b4,0.1,N
ATT-008303,WC-2023004167,repair_photo_8303.jpg,JPEG,4075,2025-03-15,7a2a2d55e6cb2c43,0.13,N
ATT-008304,WC-2023004168,repair_photo_8304.jpg,JPEG,4060,2025-08-24,a63f9b5086863c33,0.13,N
ATT-008305,WC-2023004169,repair_photo_8305.jpg,JPEG,315,2025-09-15,5fab640bc5858889,0.09,N
ATT-008306,WC-2023004169,repair_photo_8306.jpg,JPEG,4928,2025-09-15,32c24a8a380e84bc,0.05,N
ATT-008307,WC-2023004169,invoice_8307.pdf,PDF,1342,2025-09-15,8f84b0134b828db7,0.14,N
ATT-008308,WC-2023004170,repair_photo_8308.jpg,JPEG,3054,2024-10-19,95b141cd5bc2231c,0.19,N
ATT-008309,WC-2023004170,repair_photo_8309.jpg,JPEG,4010,2024-10-19,b8adc285be64ac25,0.05,N
ATT-008310,WC-2023004171,repair_photo_8310.jpg,JPEG,1654,2025-06-19,c83b473349a89405,0.09,N
ATT-008311,WC-2023004171,repair_photo_8311.jpg,JPEG,2638,2025-06-19,35215edda529ca66,0.04,N
ATT-008312,WC-2023004171,invoice_8312.pdf,PDF,4097,2025-06-19,201d47229c07c494,0.01,N
ATT-008313,WC-2023004172,repair_photo_8313.jpg,JPEG,3547,2024-10-28,453c6512a5d8e747,0.15,N
ATT-008314,WC-2023004172,repair_photo_8314.jpg,JPEG,1510,2024-10-28,3955433fd1cdf4cc,0.08,N
ATT-008315,WC-2023004172,invoice_8315.pdf,PDF,3476,2024-10-28,7dadd1154a044efb,0.08,N
ATT-008316,WC-2023004173,repair_photo_8316.jpg,JPEG,2404,2023-11-21,9c4205ffe12cc364,0.19,N
ATT-008317,WC-2023004174,repair_photo_8317.jpg,JPEG,3693,2024-01-10,de004822b215e9d0,0.06,N
ATT-008318,WC-2023004174,repair_photo_8318.jpg,JPEG,3428,2024-01-10,516255da6183cc2c,0.03,N
ATT-008319,WC-2023004175,repair_photo_8319.jpg,JPEG,4008,2025-08-19,5daf2838a6242280,0.03,N
ATT-008320,WC-2023004176,repair_photo_8320.jpg,JPEG,3120,2025-02-28,0b9c10f6468b0030,0.01,N
ATT-008321,WC-2023004177,repair_photo_8321.jpg,JPEG,3117,2024-03-19,1334f4127a40a89b,0.11,N
ATT-008322,WC-2023004177,repair_photo_8322.jpg,JPEG,2455,2024-03-19,d25beed1f792f93e,0.2,N
ATT-008323,WC-2023004178,repair_photo_8323.jpg,JPEG,3010,2024-07-28,4910d1a4f607bc89,0.02,N
ATT-008324,WC-2023004179,repair_photo_8324.jpg,JPEG,1922,2025-12-18,31df20661240cf2c,0.07,N
ATT-008325,WC-2023004179,repair_photo_8325.jpg,JPEG,4159,2025-12-18,eb2e1fd15288df3b,0.09,N
ATT-008326,WC-2023004180,repair_photo_8326.jpg,JPEG,3635,2023-08-17,998ad20b14342622,0.11,N
ATT-008327,WC-2023004180,repair_photo_8327.jpg,JPEG,372,2023-08-17,0f5d2580752149a1,0.02,N
ATT-008328,WC-2023004181,repair_photo_8328.jpg,JPEG,2491,2025-05-03,32618179c8f1915a,0.03,N
ATT-008329,WC-2023004181,repair_photo_8329.jpg,JPEG,4335,2025-05-03,31edcc63b25b3a0d,0.22,N
ATT-008330,WC-2023004182,repair_photo_8330.jpg,JPEG,2158,2023-04-16,9a715a0159e2591e,0.11,N
ATT-008331,WC-2023004183,repair_photo_8331.jpg,JPEG,4066,2025-08-26,d20e6146ff845bc6,0.06,N
ATT-008332,WC-2023004183,repair_photo_8332.jpg,JPEG,669,2025-08-26,05dd418f27517aea,0.23,N
ATT-008333,WC-2023004184,repair_photo_8333.jpg,JPEG,1225,2025-09-05,cab47e08d00209f3,0.09,N
ATT-008334,WC-2023004184,repair_photo_8334.jpg,JPEG,2111,2025-09-05,95ea7687de0e5591,0.02,N
ATT-008335,WC-2023004184,invoice_8335.pdf,PDF,464,2025-09-05,2ad883c3884858ee,0.16,N
ATT-008336,WC-2023004185,repair_photo_8336.jpg,JPEG,1567,2023-02-21,ebe1fc6979fe9177,0.02,N
ATT-008337,WC-2023004185,repair_photo_8337.jpg,JPEG,4395,2023-02-21,a5a355dd0efd9580,0.08,N
ATT-008338,WC-2023004185,invoice_8338.pdf,PDF,2063,2023-02-21,b758973f4f68067e,0.15,N
ATT-008339,WC-2023004186,repair_photo_8339.jpg,JPEG,4404,2024-01-11,36e5a015ce65c847,0.15,N
ATT-008340,WC-2023004187,repair_photo_8340.jpg,JPEG,3368,2024-08-15,39a53de71c52ebe9,0.18,N
ATT-008341,WC-2023004188,repair_photo_8341.jpg,JPEG,3547,2025-07-12,2a416a5b6e6c2572,0.02,N
ATT-008342,WC-2023004189,repair_photo_8342.jpg,JPEG,643,2023-04-15,e0cefcdd196d7c96,0.02,N
ATT-008343,WC-2023004189,repair_photo_8343.jpg,JPEG,2762,2023-04-15,39a8cb5f0674f671,0.04,N
ATT-008344,WC-2023004190,repair_photo_8344.jpg,JPEG,1638,2023-03-01,af6fbf7ac566bea7,0.05,N
ATT-008345,WC-2023004190,repair_photo_8345.jpg,JPEG,1016,2023-03-01,6a8a1842d5beda8b,0.21,N
ATT-008346,WC-2023004191,repair_photo_8346.jpg,JPEG,4729,2023-12-05,f024382fde917fba,0.16,N
ATT-008347,WC-2023004191,repair_photo_8347.jpg,JPEG,2532,2023-12-05,a25325ec3e37743f,0.08,N
ATT-008348,WC-2023004192,repair_photo_8348.jpg,JPEG,4612,2025-06-23,9853d7d410798158,0.17,N
ATT-008349,WC-2023004192,repair_photo_8349.jpg,JPEG,4908,2025-06-23,c494362e268d1904,0.13,N
ATT-008350,WC-2023004192,invoice_8350.pdf,PDF,3368,2025-06-23,ab57d09c071c58a3,0.07,N
ATT-008351,WC-2023004193,repair_photo_8351.jpg,JPEG,4869,2025-03-18,ec18e2dec85c285c,0.03,N
ATT-008352,WC-2023004193,repair_photo_8352.jpg,JPEG,4258,2025-03-18,0d0723674bc38555,0.16,N
ATT-008353,WC-2023004193,invoice_8353.pdf,PDF,4503,2025-03-18,9ce6073caf5fbcfb,0.16,N
ATT-008354,WC-2023004194,repair_photo_8354.jpg,JPEG,1032,2024-04-17,f854ab5fb9dabf84,0.19,N
ATT-008355,WC-2023004195,repair_photo_8355.jpg,JPEG,1237,2025-01-04,2c9f8ff7352060a1,0.08,N
ATT-008356,WC-2023004195,repair_photo_8356.jpg,JPEG,3143,2025-01-04,491189f4037d987f,0.16,N
ATT-008357,WC-2023004195,invoice_8357.pdf,PDF,3424,2025-01-04,f8fabad8d62ff76e,0.08,N
ATT-008358,WC-2023004196,repair_photo_8358.jpg,JPEG,3926,2024-02-14,8d0f9fb32d104d8a,0.08,N
ATT-008359,WC-2023004196,repair_photo_8359.jpg,JPEG,4108,2024-02-14,5974d7b28c6df4ea,0.11,N
ATT-008360,WC-2023004196,invoice_8360.pdf,PDF,2787,2024-02-14,8ad35430783d55ec,0.06,N
ATT-008361,WC-2023004197,repair_photo_8361.jpg,JPEG,638,2025-04-12,18a98e8ca6dcebfb,0.07,N
ATT-008362,WC-2023004197,repair_photo_8362.jpg,JPEG,2722,2025-04-12,2443644a2753fde6,0.13,N
ATT-008363,WC-2023004197,invoice_8363.pdf,PDF,730,2025-04-12,48719e2122f03829,0.11,N
ATT-008364,WC-2023004198,repair_photo_8364.jpg,JPEG,1014,2025-11-20,32eb94d068560f2e,0.07,N
ATT-008365,WC-2023004199,repair_photo_8365.jpg,JPEG,860,2024-12-21,fedaab5626603dd0,0.2,N
ATT-008366,WC-2023004200,repair_photo_8366.jpg,JPEG,2926,2025-08-21,713e3d256d71d15d,0.2,N
ATT-008367,WC-2023004200,repair_photo_8367.jpg,JPEG,1527,2025-08-21,7820d1ec457ef60a,0.21,N
ATT-008368,WC-2023004201,repair_photo_8368.jpg,JPEG,4947,2023-04-01,282b4c7f154334cd,0.16,N
ATT-008369,WC-2023004201,repair_photo_8369.jpg,JPEG,3985,2023-04-01,f3bfbf7f220c5203,0.03,N
ATT-008370,WC-2023004201,invoice_8370.pdf,PDF,1667,2023-04-01,b6fa621898739b37,0.14,N
ATT-008371,WC-2023004202,repair_photo_8371.jpg,JPEG,3867,2025-06-13,8d6aaa9779ae0f8a,0.07,N
ATT-008372,WC-2023004202,repair_photo_8372.jpg,JPEG,2179,2025-06-13,4f8c171de05d17c4,0.16,N
ATT-008373,WC-2023004203,repair_photo_8373.jpg,JPEG,2310,2025-05-16,1c512e230d7a6c66,0.03,N
ATT-008374,WC-2023004203,repair_photo_8374.jpg,JPEG,1432,2025-05-16,bfcf888a015c003d,0.01,N
ATT-008375,WC-2023004204,repair_photo_8375.jpg,JPEG,690,2025-07-25,a9b23b6d34b4bfbc,0.17,N
ATT-008376,WC-2023004205,repair_photo_8376.jpg,JPEG,543,2025-07-05,585125861100856b,0.0,N
ATT-008377,WC-2023004205,repair_photo_8377.jpg,JPEG,2110,2025-07-05,3baef860f987bcea,0.04,N
ATT-008378,WC-2023004205,invoice_8378.pdf,PDF,2883,2025-07-05,4677d63423d0e6c8,0.1,N
ATT-008379,WC-2023004206,repair_photo_8379.jpg,JPEG,233,2024-08-24,a9685e40129b45dc,0.12,N
ATT-008380,WC-2023004206,repair_photo_8380.jpg,JPEG,563,2024-08-24,c2efdf7f5de6b5ef,0.2,N
ATT-008381,WC-2023004207,repair_photo_8381.jpg,JPEG,791,2023-02-12,a1ae84de01b1e98c,0.13,N
ATT-008382,WC-2023004207,repair_photo_8382.jpg,JPEG,555,2023-02-12,db21dccaf81155d3,0.05,N
ATT-008383,WC-2023004207,invoice_8383.pdf,PDF,1524,2023-02-12,cf5786049288d3fb,0.02,N
ATT-008384,WC-2023004208,repair_photo_8384.jpg,JPEG,2878,2025-06-23,5e21b39b193a539e,0.03,N
ATT-008385,WC-2023004209,repair_photo_8385.jpg,JPEG,3200,2023-01-27,91eff32b8a1ec370,0.03,N
ATT-008386,WC-2023004209,repair_photo_8386.jpg,JPEG,3457,2023-01-27,1c45ee30cfd59359,0.21,N
ATT-008387,WC-2023004209,invoice_8387.pdf,PDF,4411,2023-01-27,3c1939ca1ed05de6,0.06,N
ATT-008388,WC-2023004210,repair_photo_8388.jpg,JPEG,1995,2025-07-02,96e2833543b37152,0.14,N
ATT-008389,WC-2023004210,repair_photo_8389.jpg,JPEG,3146,2025-07-02,c3adb003868cbd81,0.25,N
ATT-008390,WC-2023004211,repair_photo_8390.jpg,JPEG,1709,2024-12-27,54929ee7ecdc2f02,0.24,N
ATT-008391,WC-2023004211,repair_photo_8391.jpg,JPEG,2538,2024-12-27,55090f5808bccaab,0.04,N
ATT-008392,WC-2023004212,repair_photo_8392.jpg,JPEG,3419,2025-10-25,7beaf530ba141e5b,0.19,N
ATT-008393,WC-2023004212,repair_photo_8393.jpg,JPEG,1173,2025-10-25,c490a23059c2207e,0.12,N
ATT-008394,WC-2023004213,repair_photo_8394.jpg,JPEG,1770,2024-10-19,5a33d1666f5897e0,0.1,N
ATT-008395,WC-2023004213,repair_photo_8395.jpg,JPEG,4466,2024-10-19,d7f1d88e47cd11fc,0.0,N
ATT-008396,WC-2023004214,repair_photo_8396.jpg,JPEG,773,2025-06-16,7e1e94af6839ca8c,0.0,N
ATT-008397,WC-2023004214,repair_photo_8397.jpg,JPEG,448,2025-06-16,146585bf0b0c52a4,0.09,N
ATT-008398,WC-2023004214,invoice_8398.pdf,PDF,3208,2025-06-16,85b231b3254cc56a,0.21,N
ATT-008399,WC-2023004215,repair_photo_8399.jpg,JPEG,2761,2024-07-17,b5c3bd4f5a60031b,0.07,N
ATT-008400,WC-2023004215,repair_photo_8400.jpg,JPEG,1728,2024-07-17,05b7eed338ddb228,0.0,N
ATT-008401,WC-2023004216,repair_photo_8401.jpg,JPEG,1160,2024-03-07,0981ff4a535f7e64,0.14,N
ATT-008402,WC-2023004216,repair_photo_8402.jpg,JPEG,4534,2024-03-07,793c2a9527089f25,0.24,N
ATT-008403,WC-2023004217,repair_photo_8403.jpg,JPEG,698,2024-11-05,960498ca22b796fd,0.14,N
ATT-008404,WC-2023004218,repair_photo_8404.jpg,JPEG,1698,2024-05-23,415ca9a740283191,0.25,N
ATT-008405,WC-2023004219,repair_photo_8405.jpg,JPEG,1659,2024-09-19,2123a9e9133aab12,0.05,N
ATT-008406,WC-2023004219,repair_photo_8406.jpg,JPEG,4433,2024-09-19,b55f341ce5487e7c,0.13,N
ATT-008407,WC-2023004219,invoice_8407.pdf,PDF,2799,2024-09-19,75d0e9fce8f48bb1,0.25,N
ATT-008408,WC-2023004220,repair_photo_8408.jpg,JPEG,1651,2025-09-23,763177a3802541f7,0.0,N
ATT-008409,WC-2023004220,repair_photo_8409.jpg,JPEG,2347,2025-09-23,95790a7bfb3fb89b,0.07,N
ATT-008410,WC-2023004221,repair_photo_8410.jpg,JPEG,3383,2024-09-04,ba02a02365892616,0.18,N
ATT-008411,WC-2023004221,repair_photo_8411.jpg,JPEG,1440,2024-09-04,217558bf714dca1d,0.21,N
ATT-008412,WC-2023004222,repair_photo_8412.jpg,JPEG,2399,2025-06-10,ba095f7f46a8a5e8,0.18,N
ATT-008413,WC-2023004222,repair_photo_8413.jpg,JPEG,2491,2025-06-10,2fc5ae55df85275e,0.08,N
ATT-008414,WC-2023004222,invoice_8414.pdf,PDF,3631,2025-06-10,71680a01974b5dbf,0.07,N
ATT-008415,WC-2023004223,repair_photo_8415.jpg,JPEG,4958,2024-03-03,ee68b235c47c1f1e,0.03,N
